2012, 8, 27, 10.78, 1.00, 4283.77447562
2012, 8, 28, 11.00, 1.00, 2970.10121301
2012, 8, 29, 10.78, -1.00, 4768.86011118
2012, 8, 30, 10.65, -1.00, 1513.88396985
2012, 8, 31, 10.16, -1.00, 2915.12925668
2012, 9, 1, 9.91, -1.00, 665.20204584
2012, 9, 2, 10.18, 1.00, 1340.45182161
2012, 9, 3, 10.55, 1.00, 1166.65101376
2012, 9, 4, 10.36, -1.00, 2649.65990947
2012, 9, 5, 10.99, 1.00, 1870.38903071
2012, 9, 6, 11.02, 1.00, 3296.23211519
2012, 9, 7, 11.03, 1.00, 1351.77011210
2012, 9, 8, 10.97, -1.00, 1355.12940957
2012, 9, 9, 10.98, 1.00, 1216.12471856
2012, 9, 10, 10.95, -1.00, 2492.06090795
2012, 9, 11, 11.04, 1.00, 4794.96358934
2012, 9, 12, 11.14, 1.00, 2414.68753316
2012, 9, 13, 11.30, 1.00, 2138.98077281
2012, 9, 14, 11.50, 1.00, 2127.29435418
2012, 9, 15, 11.63, 1.00, 594.79395476
2012, 9, 16, 11.75, 1.00, 1287.40625221
2012, 9, 17, 11.85, 1.00, 689.94090289
2012, 9, 18, 11.91, 1.00, 3735.01772907
2012, 9, 19, 12.32, 1.00, 1251.58348152
2012, 9, 20, 12.28, -1.00, 767.93391028
2012, 9, 21, 12.19, -1.00, 1990.39017190
2012, 9, 22, 11.97, -1.00, 818.04702569
2012, 9, 23, 11.99, 1.00, 1084.46274346
2012, 9, 24, 11.90, -1.00, 1523.19954010
2012, 9, 25, 11.75, -1.00, 3057.44986023
2012, 9, 26, 12.20, 1.00, 3038.10509727
2012, 9, 27, 12.22, 1.00, 3306.14546315
2012, 9, 28, 12.28, 1.00, 2842.62287799
2012, 9, 29, 12.28, 0.00, 584.15406141
2012, 9, 30, 12.22, -1.00, 173.21424584
2012, 10, 1, 12.14, -1.00, 3151.92775768
2012, 10, 2, 12.64, 1.00, 4634.41770999
2012, 10, 3, 12.90, 1.00, 4948.45567245
2012, 10, 4, 12.57, -1.00, 3211.88600053
2012, 10, 5, 12.50, -1.00, 5459.56068828
2012, 10, 6, 12.39, -1.00, 1640.41684963
2012, 10, 7, 11.71, -1.00, 3262.84750727
2012, 10, 8, 11.62, -1.00, 2885.95781205
2012, 10, 9, 11.99, 1.00, 1933.93908899
2012, 10, 10, 12.24, 1.00, 2369.71836117
2012, 10, 11, 12.09, -1.00, 2349.86047287
2012, 10, 12, 11.90, -1.00, 735.71660723
2012, 10, 13, 11.85, -1.00, 486.61590663
2012, 10, 14, 11.79, -1.00, 336.21764746
2012, 10, 15, 11.66, -1.00, 3425.95800654
2012, 10, 16, 11.92, 1.00, 1004.49967705
2012, 10, 17, 11.88, -1.00, 3020.89053734
2012, 10, 18, 11.80, -1.00, 1277.75425699
2012, 10, 19, 11.67, -1.00, 10149.00152833
2012, 10, 20, 11.60, -1.00, 704.85501096
2012, 10, 21, 11.32, -1.00, 2048.26032740
2012, 10, 22, 11.49, 1.00, 1913.11800635
2012, 10, 23, 11.58, 1.00, 2717.11005347
2012, 10, 24, 11.40, -1.00, 3180.17696523
2012, 10, 25, 10.55, -1.00, 3077.54063611
2012, 10, 26, 10.00, -1.00, 2384.64651222
2012, 10, 27, 10.43, 1.00, 1989.47751313
2012, 10, 28, 10.54, 1.00, 972.31928641
2012, 10, 29, 10.80, 1.00, 2655.79081055
2012, 10, 30, 10.80, 0.00, 2780.31469798
2012, 10, 31, 11.00, 1.00, 3057.67949806
2012, 11, 1, 10.85, -1.00, 1726.98832092
2012, 11, 2, 10.67, -1.00, 2477.44954182
2012, 11, 3, 10.66, -1.00, 1572.81466123
2012, 11, 4, 10.64, -1.00, 2010.40623271
2012, 11, 5, 10.78, 1.00, 5531.26120642
2012, 11, 6, 10.74, -1.00, 3348.91281134
2012, 11, 7, 10.80, 1.00, 4027.99948330
2012, 11, 8, 10.81, 1.00, 2930.39949930
2012, 11, 9, 10.80, -1.00, 2342.58038373
2012, 11, 10, 10.81, 1.00, 1074.44382044
2012, 11, 11, 10.82, 1.00, 650.67843328
2012, 11, 12, 10.87, 1.00, 1146.31773320
2012, 11, 13, 10.87, 0.00, 2565.61377888
2012, 11, 14, 10.97, 1.00, 1294.56300651
2012, 11, 15, 11.05, 1.00, 2452.65680751
2012, 11, 16, 11.46, 1.00, 7094.45117038
2012, 11, 17, 11.57, 1.00, 795.35041288
2012, 11, 18, 11.51, -1.00, 1033.46070105
2012, 11, 19, 11.65, 1.00, 4206.61783947
2012, 11, 20, 11.65, 0.00, 2524.49574606
2012, 11, 21, 11.67, 1.00, 3449.38003110
2012, 11, 22, 11.88, 1.00, 10030.59751843
2012, 11, 23, 12.16, 1.00, 2085.93949655
2012, 11, 24, 12.25, 1.00, 1378.94883856
2012, 11, 25, 12.31, 1.00, 1110.26121167
2012, 11, 26, 12.20, -1.00, 4569.27484855
2012, 11, 27, 12.07, -1.00, 3692.25210948
